feature,mean_abs_coefficient,max_abs_coefficient
cat__zona_kadastrale_LLAPLLASELLË,0.11629769839135665,0.27277998847645396
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me shumicë e tekstileve,0.11601268619744338,0.271873126446571
cat__kategoria_e_asetit_kioska Kategoria e e Asetit,0.11379939579651296,0.2943532330149829
num__total_area_m2_is_outlier_iqr,0.11274113594592969,0.22407820351245167
cat__arbk_aktiviteti_1_pershkrimi_Hotelet dhe akomodimi i ngjashëm,0.11244868472136302,0.44979473888545124
num__object_to_land_ratio,0.11214318769319113,0.2182285321245397
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e artikujve elektronikë ngjyrave dhe xhamit në dyqane të specializuara,0.11144932485903747,0.3574243535427447
cat__kategoria_e_asetit_barnatore,0.11079285340777044,0.19853790175212377
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e pjesëve dhe aksesorëve të automjeteve,0.10914581932911865,0.2581241151471175
cat__menyra_e_shitjes_negociata direkte,0.10868998886555685,0.25104461077102874
cat__arbk_aktiviteti_2_pershkrimi_Testimi teknik dhe analizat,0.10802341643548073,0.4320936657419227
cat__zona_kadastrale_Suharekë,0.10650930790336424,0.41561263891423306
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e frutave dhe perimeve në dyqane të specializuara,0.10631593233476434,0.2513142125656845
cat__arbk_aktiviteti_1_pershkrimi_Furnizimi me ushqim me porosi për raste,0.10525537231805901,0.42102148927223654
cat__arbk_aktiviteti_1_pershkrimi_Aktivitetet e tjera shërbyese të ushqimit,0.10507051610950904,0.42028206443803584
cat__arbk_aktiviteti_1_pershkrimi_Tregtia e veturave dhe automjeteve me fuqi motorike të vogël,0.10368014672292937,0.222939079923357
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me pakicë e mallrave të tjera të reja në dyqane të specializuara,0.10300810878662843,0.2584051338654401
num__cmimi_i_shitjes_se_asetit,0.10284408695574367,0.18130299313898401
cat__zona_kadastrale_GJILAN,0.10275924887692345,0.408537326744512
cat__arbk_aktiviteti_2_pershkrimi_Aktivitetet e ndërmjetësimit për shitjen e një shumëllojshmërie mallrash,0.10239123011729385,0.25258974829355746
cat__arbk_aktiviteti_1_pershkrimi_Aktivitetet e ndërmjetësimit për shitjen e një shumëllojshmërie mallrash,0.10228090911113343,0.2518298512765108
cat__menyra_e_shitjes_spin off me kushte të veçanta,0.10225032029014974,0.2668683778311413
num__area_price_interaction,0.10206020071599808,0.19167591818324461
cat__asset_structure_type_land_only,0.10176033730668478,0.2861241384856119
num__siperfaqja_e_tokes_ne_metra_katror_is_outlier_iqr,0.09844580086433952,0.22129454580897365
cat__zona_kadastrale_ZK Gjakovë Jasht Qytet,0.09779255589450703,0.2217021228883225
cat__arbk_aktiviteti_2_pershkrimi_Riparimi i orëve të dorës të murit dhe argjentarisë,0.09755861833812181,0.3844787830305476
cat__kategoria_e_asetit_asete të luajtshme,0.09751286141529861,0.1592660465179328
cat__zona_kadastrale_Ulpiana,0.09673589358669123,0.35672883800534017
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me shumicë jo e specializuar e artikujve ushqimorë pijeve dhe duhanit,0.09667208433459247,0.3268590155758427
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e pajisjeve elekroshtëpiake në dyqane të specializuara,0.09634412667177542,0.21594760384811107
cat__komuna_lokacioni_i_asetit_te_shitur_Prishtinë Komuna ku gjendet prona,0.0960820758298296,0.2290543219731762
cat__zona_kadastrale_Obiliq,0.09474137507536172,0.29679549871399297
num__area_data_completeness_score,0.09444644076223192,0.2824743383599882
cat__zona_kadastrale_PETROVË,0.094330957616544,0.1776304643660019
cat__kategoria_e_asetit_Pylltari - Tokë Pyjore,0.09381367313203334,0.3359234648649361
cat__arbk_aktiviteti_2_pershkrimi_Aktivitetet e tjera p.k.t.,0.09363753570394606,0.374550142815785
cat__komuna_lokacioni_i_asetit_te_shitur_Shtime,0.09320724224304389,0.2705815495514345
cat__zona_kadastrale_Vushtrri,0.09221410150152544,0.31353156643743946
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e produkteve të duhanit në dyqane të specializuar,0.09203068843842131,0.30654649675667256
cat__arbk_aktiviteti_2_pershkrimi_Ndërtimi i rrugëve dhe autostradave,0.0910990339180983,0.31203421579640284
cat__arbk_aktiviteti_1_pershkrimi_Aktivitetet e tjera mbështetëse të transportit,0.09004292604151849,0.27910443976370913
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me shumicë e artikujve farmaceutikë,0.09002959468067138,0.36011837872268515
cat__komuna_lokacioni_i_asetit_te_shitur_Lipjan,0.08791653268116606,0.251302945974836
cat__kategoria_e_asetit_objekt,0.08434368750907004,0.19139703959509966
num__price_per_object_m2,0.08418518461010689,0.22505847907504645
cat__arbk_aktiviteti_2_pershkrimi_Mirëmbajtja dhe riparimi i automjeteve,0.08333837939367586,0.23959622857343824
cat__zona_kadastrale_Istog,0.08303398875820323,0.16546355981090696
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me shumicë e pjesëve elektronike pajisjeve hidraulike dhe të ngrohjes si dhe pjesëve të furnizimit,0.08056794451910998,0.2374173784179667
cat__kategoria_e_asetit_hotel,0.08056767839788408,0.2474509351817804
cat__zona_kadastrale_MILLOSHEVË,0.07924288845750103,0.18207614165685965
cat__zona_kadastrale_POZHARAN,0.07821407965750793,0.2523107810178059
cat__komuna_lokacioni_i_asetit_te_shitur_Leposaviq,0.0766755519333003,0.2000454418764876
"cat__zona_kadastrale_Sheshi ""Zahir Pajaziti""",0.0765387244729156,0.17448246573203358
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me shumicë e artikujve të tjerë ushqimorë përfshirë peshkun krustacet dhe molusqet (frutat e detit),0.07628977113929045,0.27890435078962417
cat__zona_kadastrale_VITOMIRICË,0.07621513531067747,0.20055140576041966
cat__arbk_aktiviteti_1_pershkrimi_Transporti tjetër rrugor i pasagjerëve p.k.t.,0.07605135121824147,0.30405241421643087
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me shumicë e artikujve të tjerë shtëpiakë,0.07474951428347328,0.2866895953094393
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me shumicë jo e specializuar e artikujve ushqimorë pijeve dhe duhanit,0.07474843073343011,0.1848835645755134
cat__zona_kadastrale_LIVAGJË,0.07413124292132656,0.29652497168530595
cat__komuna_lokacioni_i_asetit_te_shitur_Fushë Kosovë,0.07302385877374686,0.11435185942995103
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me shumicë e lëndëve djegëse të ngurta të lëngëta ose të gazta dhe produkteve të lidhur me to,0.07293344955546319,0.18453600091238012
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me pakicë e tekstileve në dyqane të specializuara,0.07128352868751035,0.16932248615993567
"cat__zona_kadastrale_Zona Industriale, Prishtine Adresa e prones ne Qira",0.07127609377898944,0.18385141627378118
cat__kategoria_e_asetit_tokë komerciale Kategoria e e Asetit,0.07127609377898944,0.18385141627378118
cat__arbk_statusiarbk_Shuar-24/11/2022,0.07075250280647588,0.2375906995999243
num__arbk_kapitali,0.07049016580791621,0.23085041435624432
cat__zona_kadastrale_ZK Zabel i poshtëm,0.06985661203135765,0.1542030955056612
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e mobilieve pajisjeve të ndriçimit dhe artikujve të tjerë shtëpiakë në dyqane të specializuara,0.0689920004680075,0.20699700375987123
cat__arbk_aktiviteti_2_pershkrimi_Aktivitetet e tjera shërbyese të ushqimit,0.06731897422728199,0.24882815772218725
cat__zona_kadastrale_Qirez,0.06711632933934908,0.14821199599053594
cat__arbk_statusiarbk_Shuar-07/04/2004,0.06701496560645478,0.26677850022752825
cat__arbk_aktiviteti_1_pershkrimi_Transporti rrugor i mallrave,0.06368475369857024,0.21022322394207174
num__capital_to_sale_price_ratio,0.06294737202821585,0.2278341895843675
num__contract_year,0.06252387046203223,0.11505589177343171
cat__kategoria_e_asetit_zyre DHE tokë,0.062339372084472856,0.16042261810016908
cat__zona_kadastrale_ÇAGLLAVICË,0.06059515403979141,0.24238061615916454
cat__arbk_aktiviteti_2_pershkrimi_Aktivitetet e ndërmjetësimit për shitjen e lëndës së drurit dhe materialeve të ndërtimit,0.05898491103789685,0.23411943925177822
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me pakicë e artikujve elektronikë ngjyrave dhe xhamit në dyqane të specializuara,0.05779396211823836,0.17145194588845225
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me pakicë e këpucëve dhe artikujve prej lëkure në dyqane të specializuara,0.05749072433926827,0.20607836328705498
num__arbk_pronari_1_kapitali,0.05727836765686466,0.19960795378588897
num__data_e_kontrates_was_missing,0.05594572882260301,0.15512510746473077
cat__kategoria_e_asetit_tokë bujqësore Kategoria e e Asetit,0.05476744147001419,0.17204740749709693
cat__arbk_aktiviteti_2_pershkrimi_Tregtia tjetër me pakicë jo në dyqane tezga ose tregje,0.054651746076379265,0.14689594688689558
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me shumicë e mishit dhe produkteve të tij,0.05444822421568991,0.21743420423274448
cat__komuna_lokacioni_i_asetit_te_shitur_Malishevë,0.05222608988126732,0.20890435952506867
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me shumicë e artikujve të parfumerisë dhe kozmetikës,0.05221912290380681,0.2087080413263742
cat__zona_kadastrale_Deçan,0.048420701180238265,0.19368280472095292
cat__zona_kadastrale_Fushë Kosovë,0.046777878205774115,0.11324585804785492
cat__zona_kadastrale_FUSHË KOSOVË,0.0464580497587177,0.0944604620292592
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e produkteve të tjera ushqimore në dyqane të specializuara,0.04422685742372972,0.15120061243465993
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me pakicë e karburantit për automjete në dyqane të specializuar,0.04333518964477043,0.1407612523016208
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë e artikujve kozmetikë dhe të tualetit në dyqane të specializuara,0.043181328423072346,0.1531010004978263
cat__arbk_aktiviteti_2_pershkrimi_Tregtia me pakicë e pijeve në dyqane të specializuara,0.04215084211529598,0.16335819955993636
cat__arbk_aktiviteti_2_pershkrimi_Akomodime të tjera,0.04182064170724079,0.14329298651957648
cat__arbk_aktiviteti_1_pershkrimi_Tregtia me pakicë në tezga dhe tregje të tekstileve veshjeve dhe këpucëve,0.038394017572314004,0.15357607028925613
cat__qytet_apo_fshat_lokacioni_i_asetit_te_shitur_infrequent_sklearn,0.033126871142865034,0.08986090515184182
cat__zona_kadastrale_PRELLUZHË,0.030784464989625664,0.09410440933485076
num__cmimi_i_shitjes_se_asetit_was_missing,0.0,0.0
num__arbk_dataregjistrimit_was_missing,0.0,0.0
